[12:41:49.125 [Thread-27] ffi DEBUG] [src/journal/candidate_block.rs: 232] TRACE 25ef2e9a21f9f8eea6e8361bad2e63306173b9c75d2a9015a06976bf10d15f105529a7b01a17a781c6a8f8e474a98df3d64f9418c612393db2502f4e47da009a: CandidateBlock, add_batch
[12:41:51.012 [Thread-28] ffi DEBUG] [src/journal/candidate_block.rs: 232] TRACE 25ef2e9a21f9f8eea6e8361bad2e63306173b9c75d2a9015a06976bf10d15f105529a7b01a17a781c6a8f8e474a98df3d64f9418c612393db2502f4e47da009a: CandidateBlock, add_batch
[12:41:51.167 [Thread-27] ffi DEBUG] [src/journal/candidate_block.rs: 232] TRACE 25ef2e9a21f9f8eea6e8361bad2e63306173b9c75d2a9015a06976bf10d15f105529a7b01a17a781c6a8f8e474a98df3d64f9418c612393db2502f4e47da009a: CandidateBlock, add_batch
[12:41:53.028 [Thread-28] ffi DEBUG] [src/journal/candidate_block.rs: 232] TRACE 25ef2e9a21f9f8eea6e8361bad2e63306173b9c75d2a9015a06976bf10d15f105529a7b01a17a781c6a8f8e474a98df3d64f9418c612393db2502f4e47da009a: CandidateBlock, add_batch
[12:41:53.177 [Thread-27] ffi DEBUG] [src/journal/candidate_block.rs: 232] TRACE 25ef2e9a21f9f8eea6e8361bad2e63306173b9c75d2a9015a06976bf10d15f105529a7b01a17a781c6a8f8e474a98df3d64f9418c612393db2502f4e47da009a: CandidateBlock, add_batch
[12:41:55.096 [Thread-28] ffi DEBUG] [src/journal/candidate_block.rs: 232] TRACE 25ef2e9a21f9f8eea6e8361bad2e63306173b9c75d2a9015a06976bf10d15f105529a7b01a17a781c6a8f8e474a98df3d64f9418c612393db2502f4e47da009a: CandidateBlock, add_batch
[12:41:55.243 [Thread-27] ffi DEBUG] [src/journal/candidate_block.rs: 232] TRACE 25ef2e9a21f9f8eea6e8361bad2e63306173b9c75d2a9015a06976bf10d15f105529a7b01a17a781c6a8f8e474a98df3d64f9418c612393db2502f4e47da009a: CandidateBlock, add_batch
[12:41:57.856 [Thread-29] ffi DEBUG] [src/journal/candidate_block.rs: 232] TRACE 25ef2e9a21f9f8eea6e8361bad2e63306173b9c75d2a9015a06976bf10d15f105529a7b01a17a781c6a8f8e474a98df3d64f9418c612393db2502f4e47da009a: CandidateBlock, add_batch
[12:41:58.010 [Thread-27] ffi DEBUG] [src/journal/candidate_block.rs: 232] TRACE 25ef2e9a21f9f8eea6e8361bad2e63306173b9c75d2a9015a06976bf10d15f105529a7b01a17a781c6a8f8e474a98df3d64f9418c612393db2502f4e47da009a: CandidateBlock, add_batch
[12:42:00.476 [Thread-28] ffi DEBUG] [src/journal/candidate_block.rs: 232] TRACE 25ef2e9a21f9f8eea6e8361bad2e63306173b9c75d2a9015a06976bf10d15f105529a7b01a17a781c6a8f8e474a98df3d64f9418c612393db2502f4e47da009a: CandidateBlock, add_batch
